seqID,shortSeq,startTime,endTime,seqDuration,numberOfPhotos,numberOfDifferentPOIs,photoID,poiID,poiName,poiTheme,poiLat,poiLon,dateTaken,unixTimestamp,userID
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,1,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 20:12:35,1501791155,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,2,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 20:32:29,1501792349,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,3,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 20:36:19,1501792579,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,4,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 20:52:13,1501793533,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,5,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 21:13:09,1501794789,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,6,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 23:42:03,1501803723,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,7,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 23:42:07,1501803727,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,8,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 23:45:55,1501803955,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,9,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 23:46:48,1501804008,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,10,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-03 23:48:11,1501804091,100108211@N06
1,True,2017-08-03 20:12:35,2017-08-04 00:43:48,16273,13,1,11,29,Museum_of_the_History_of_Barcelona,Museum,41.3839062,2.177837,2017-08-04 00:31:06,1501806666,100108211@N06
