seqID,shortSeq,startTime,endTime,seqDuration,numberOfPhotos,numberOfDifferentPOIs,photoID,poiID,poiName,poiTheme,poiLat,poiLon,dateTaken,unixTimestamp,userID
1,True,2007-01-11 05:15:31,2007-01-11 05:15:58,27,3,1,355803498,17,Parliament_House_Edinburgh,Structures,55.94917,-3.19056,2007-01-11 05:15:31,1168492531,10063645@N00
1,True,2007-01-11 05:15:31,2007-01-11 05:15:58,27,3,1,355803564,17,Parliament_House_Edinburgh,Structures,55.94917,-3.19056,2007-01-11 05:15:49,1168492549,10063645@N00
1,True,2007-01-11 05:15:31,2007-01-11 05:15:58,27,3,1,355803639,17,Parliament_House_Edinburgh,Structures,55.94917,-3.19056,2007-01-11 05:15:58,1168492558,10063645@N00
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1431486935,12,Usher_Hall,Cultural,55.94675,-3.2042,2007-09-22 00:42:26,1190421746,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1432364530,12,Usher_Hall,Cultural,55.94675,-3.2042,2007-09-22 00:43:12,1190421792,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1432362932,12,Usher_Hall,Cultural,55.94675,-3.2042,2007-09-22 00:45:01,1190421901,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1424494608,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2007-09-22 01:16:54,1190423814,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1423613355,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2007-09-22 01:17:08,1190423828,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1424496594,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2007-09-22 01:17:40,1190423860,10091295@N02
2,True,2007-09-22 00:42:26,2007-09-22 01:18:36,2170,7,2,1424495196,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2007-09-22 01:18:36,1190423916,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254971583,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:24:28,1202516668,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2255769640,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:25:23,1202516723,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2255768934,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:27:31,1202516851,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254970179,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:31:57,1202517117,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254969689,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:33:35,1202517215,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254964997,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:34:31,1202517271,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2255765296,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:35:39,1202517339,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254967007,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:37:36,1202517456,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2255767784,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:38:54,1202517534,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2254968885,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:40:01,1202517601,10091295@N02
5,True,2008-02-09 00:24:28,2008-02-09 01:05:20,2452,15,1,2255766950,1,Edinburgh_Castle,Historical,55.948611,-3.200833,2008-02-09 00:42:31,1202517751,10091295@N02
